gwno,year,WorldBank_pop_estimate,WorldBank_pop_estimate_sd,WorldBank_gdp_2011_ppp_estimate,WorldBank_gdp_2011_ppp_estimate_sd
2,1800,15.4561347785753,0.0911286571318511,22.9627530104564,0.223764306647954
2,1801,15.4899215000312,0.0901811158219585,23.005145263669,0.227164597246893
2,1802,15.5163560540765,0.0912272726613399,23.0705497439995,0.224247030809839
2,1803,15.5432168115507,0.0897507200380152,23.1138298566051,0.226783136535661
2,1804,15.5742630849094,0.0886702185099381,23.1620104058229,0.225471391299745
2,1805,15.6045796640341,0.0949702169136224,23.1997745435682,0.21990831628102
2,1806,15.6365730134618,0.0897392376097038,23.2464511648149,0.224029457652556
2,1807,15.6667273401717,0.0886275978029107,23.2883300891259,0.224740121426079
2,1808,15.6949974307642,0.0921883985429816,23.3093343143834,0.215850533631829
2,1809,15.7320057504395,0.0903895118236622,23.3418522591795,0.224457163322131
2,1810,15.7621509049165,0.090842138820653,23.3840002881862,0.219190161110879
2,1811,15.7903182693779,0.0913171104358748,23.4386282719135,0.224223295243843
2,1812,15.8204581654134,0.0906082825836386,23.482713588743,0.226047222084092
2,1813,15.8502013235513,0.0891981891593734,23.5058905034311,0.220700735010273
2,1814,15.8756398333153,0.0908679116302851,23.5433765622825,0.215954721613762
2,1815,15.9057691731032,0.0894006356626718,23.5548828983518,0.221274629723196
2,1816,15.9342348395675,0.0913472757096147,23.5930160190891,0.222093268184166
2,1817,15.9720989392344,0.08473189905465,23.6066539141547,0.228392089996925
2,1818,15.9973743219978,0.0923156563518783,23.6358757426145,0.221793444987361
2,1819,16.0228362807848,0.0889282473724302,23.6837204515611,0.22636787764194
2,1820,16.0546092142819,0.0851952632019515,23.7132001299894,0.222034242301564
2,1821,16.0832332286982,0.0846481542604947,23.7661187452846,0.229318125989019
2,1822,16.1158906780368,0.0883817090325706,23.8125664512765,0.21758972594956
2,1823,16.1493289264785,0.0873306655282553,23.8361545019892,0.214965434174395
2,1824,16.1734659168268,0.0855451551231087,23.8636887582275,0.222969536620274
2,1825,16.2056242136672,0.0851373489615527,23.9247224011179,0.227086160508475
2,1826,16.2409694301933,0.088707990601811,23.9812433313721,0.212095028576043
2,1827,16.2691179152042,0.0865215419434536,24.0075218507844,0.226965577336308
2,1828,16.2929035400427,0.0906490356400272,24.0323114310519,0.224068925513509
2,1829,16.3197585514562,0.085734796473726907,24.1017580583031,0.226685558151333
2,1830,16.3485816708212,0.0888531956715088,24.1431942662169,0.210772505293744
2,1831,16.3782189874134,0.0872666138520776,24.2034858510283,0.226816809286688
2,1832,16.40765509943,0.0855609583226187,24.255447787177,0.220570717522438
2,1833,16.4319586470534,0.0830645933274481,24.2964276941585,0.227437077483923
2,1834,16.461047234154,0.0866446837295386,24.3278136335139,0.224611133262457
2,1835,16.4959799587011,0.0868753909144031,24.3692384217294,0.222667682144602
2,1836,16.5191762062807,0.0852182970180058,24.406317589419,0.221375885685295
2,1837,16.5415300039368,0.0865684402787654,24.4264610273058,0.214010673631463
2,1838,16.5756639415503,0.0871998641205091,24.4497510912365,0.22553328074558
2,1839,16.6007674386311,0.0879906385269681,24.4832638251972,0.228615383770372
2,1840,16.6285310517896,0.0881211631863073,24.522439370222,0.227163319822295
2,1841,16.6606110277032,0.0867566310664614,24.5413571600316,0.222011685681407
2,1842,16.6929798248095,0.0883577273614635,24.5758783748657,0.215083232760928
2,1843,16.7217042604344,0.0860080274585358,24.605933997438,0.217909265312466
2,1844,16.7461895538606,0.0867777544500942,24.6452975116769,0.220212852245517
2,1845,16.7844226615921,0.0864215252869365,24.7132742476345,0.221839700156988
2,1846,16.8163079612908,0.0871177761467534,24.7568096620863,0.218569176678001
2,1847,16.8410761345031,0.0851659138436516,24.8138647549299,0.231551076937834
2,1848,16.8744800242621,0.0886591564779705,24.8611553585108,0.22516077492049
2,1849,16.9058739315837,0.0857767618253048,24.9200414261564,0.224016809760909
2,1850,16.9333889607297,0.0865235652538726,24.9625010994274,0.220497811374655
2,1851,16.971056304539,0.0874125780087779,25.0174168300246,0.227950943825546
2,1852,17.0020699804539,0.087673554130918,25.0826804785285,0.228641315305536
2,1853,17.033521349089,0.0882719969798618,25.140586006824,0.230893380799552
2,1854,17.0701573360541,0.0865463747260223,25.2042004948763,0.227765981614205
2,1855,17.0966031190003,0.0868219700284355,25.2328391489125,0.224460546589635
2,1856,17.1276085976608,0.0858756436240787,25.2856297857086,0.228754729266666
2,1857,17.1602297006973,0.0849178659060981,25.316291104744,0.225012408856601
2,1858,17.1820017013003,0.0908004983980572,25.3481019376521,0.217535562920331
2,1859,17.2139060151328,0.0932158175869467,25.3902586849256,0.229147001720989
2,1860,17.2366873843377,0.0859513189276073,25.4493198503989,0.218933941907291
2,1861,17.2620300304787,0.0864283018119225,25.4986454046838,0.218886380643619
2,1862,17.2806750385164,0.0850631064194563,25.5239977973916,0.23300642011883901
2,1863,17.3045286377062,0.0858108912782163,25.5656664307238,0.227120595278078
2,1864,17.3313614108422,0.081290343149428207,25.613909473427,0.225281608622814
2,1865,17.3504323077753,0.0846063610958162,25.6367968224578,0.21875289410684
2,1866,17.3790537047578,0.0854078413685326,25.6571722522141,0.231023213896955
2,1867,17.4074452520653,0.0857179760033195,25.6753672176699,0.228891498938404
2,1868,17.426606758228,0.0861718246190965,25.7169682464307,0.225397318145323
2,1869,17.4476095895506,0.0865752269884808,25.758185997372,0.229928036345479
2,1870,17.4754053402756,0.0839514460207278,25.8129813576296,0.218338010284339
2,1871,17.4987998030331,0.0888024588074863,25.8664664631569,0.209799546446395
2,1872,17.5258884719283,0.0835587184575725,25.9173233968071,0.215709064635307
2,1873,17.5456503691559,0.0831128343294747,25.9475064599262,0.208988288675828
2,1874,17.5717434335753,0.0890117862217334,25.9839607128547,0.205848496243966
2,1875,17.5967651092418,0.081734335126592,26.0122514804158,0.215067554988399
2,1876,17.6145593821841,0.0865235559679661,26.0439097786895,0.213624767940964
2,1877,17.6416078890435,0.0871170436484002,26.0851973982903,0.213469435927746
2,1878,17.6654087713271,0.0870123317744173,26.1341214331575,0.221405008206016
2,1879,17.6837612733121,0.0863980401450144,26.2221203116033,0.222768044807637
2,1880,17.7082634346095,0.0881030662132967,26.3159516774205,0.219635706552626
2,1881,17.7266102913865,0.0857891672802322,26.3698998080626,0.221472358324553
2,1882,17.7565892490542,0.0862849061571739,26.4212594681743,0.215580754086443
2,1883,17.7801068821701,0.0839836671324703,26.4585581857769,0.214559861866652
2,1884,17.8060091076112,0.0836911886456054,26.4759384584356,0.221899259430717
2,1885,17.8271378953631,0.0907479538272268,26.4948548390436,0.225067395354257
2,1886,17.8443693131213,0.0862917986176043,26.522187321532,0.216742747104616
2,1887,17.8654185172966,0.0846390464648157,26.5587258753311,0.220690581566404
2,1888,17.8900303280905,0.0861772205294394,26.5909751904643,0.221242508839874
2,1889,17.9152740399641,0.0813847691135351,26.6422160796185,0.219638705017253
2,1890,17.9309515429813,0.087113271254516,26.6654598078737,0.223383168081316
2,1891,17.9518331484091,0.0859603449602069,26.702958359436,0.206961493881965
2,1892,17.9748836933684,0.0842041113156902,26.7502458251058,0.216250271245468
2,1893,17.9951818546262,0.0853377017235035,26.7484454986974,0.216219179379711
2,1894,18.0131626153902,0.085251518145192,26.7607173129064,0.208147638356602
2,1895,18.0298996511587,0.0860293137548784,26.7852410326762,0.216404910226496
2,1896,18.0550034596735,0.0855218676434511,26.8196088909015,0.223110324594423
2,1897,18.0677357116238,0.0875821483871016,26.8761311856398,0.223645778035684
2,1898,18.0834954271047,0.0854001064311467,26.9245234909691,0.222626510533057
2,1899,18.1035972581844,0.0889943463883975,26.984498647279,0.214309238515847
2,1900,18.1207191792629,0.0845650130764273,27.0373800702101,0.213360672670582
2,1901,18.135601747859,0.0885495349688131,27.1048994387366,0.21649222516561
2,1902,18.1575963960236,0.0844925389813973,27.1413424468399,0.221217324292049
2,1903,18.1772496700079,0.0854421992264737,27.1700166394635,0.21516688383277
2,1904,18.1975100258702,0.0842404018903879,27.190493073114,0.2150993346403
2,1905,18.2150485685182,0.089293225159873,27.2475321482188,0.211457214640556
2,1906,18.2325705929897,0.0866839925190799,27.3037593376335,0.221848784545506
2,1907,18.2521356313979,0.0846703080755197,27.332143468573,0.217324152200381
2,1908,18.2711881843376,0.0846090651198308,27.3192214002926,0.221386120412023
2,1909,18.2925787621715,0.0862842708693262,27.3571121331478,0.224281943618289
2,1910,18.3092664599641,0.0858168837702207,27.3928728285269,0.222466001722602
2,1911,18.3280094874959,0.0888261403680601,27.4182467288303,0.224053040795672
2,1912,18.3485010408974,0.0882815762427111,27.4409308560598,0.213747570104921
2,1913,18.3626736356386,0.0868995390465348,27.478868478915,0.228314143173115
2,1914,18.3826125981779,0.0874889629901718,27.4604741404451,0.222819751664912
2,1915,18.393177633242,0.0867594686356631,27.4765865485814,0.221680661000482
2,1916,18.4089914923488,0.0854228648056216,27.5318901579492,0.217143558107865
2,1917,18.4152733945256,0.0857136932244217,27.5524421312376,0.215967877457272
2,1918,18.4258208309229,0.0876062074198247,27.6010607428088,0.221127991603814
2,1919,18.4443007694849,0.0846304182680766,27.6198072698708,0.219146332804634
2,1920,18.4486324913389,0.084588642758979593,27.6411447844314,0.223581400866363
2,1921,18.4716230751838,0.0869227249248026,27.6476835546475,0.211964661041289
2,1922,18.4882496691054,0.0866215790918562,27.6982645636688,0.209610166352027
2,1923,18.5075555657593,0.084653340507242,27.7660475140537,0.218663389613206
2,1924,18.5192710788778,0.0866842374025918,27.8170871513646,0.214950635244556
2,1925,18.5342613674079,0.0873420763906933,27.8546718579861,0.21400091383387
2,1926,18.5457339849725,0.0851854466399238,27.888713947567,0.224435106264341
2,1927,18.5639420328872,0.0854827962285643,27.9096122523516,0.209858003101988
2,1928,18.5752038931346,0.0855076542552365,27.9364401587288,0.217295580935364
2,1929,18.585681536021,0.0854747453492057,27.9323782605154,0.21770920837549
2,1930,18.600572016628,0.0877908166182265,27.8865285308486,0.208310134201832
2,1931,18.6057036268387,0.0871547155387345,27.8139969061139,0.215477544855814
2,1932,18.6157927547131,0.083617957971988,27.7344617423922,0.2142178365207
2,1933,18.625246130086,0.085116657628884193,27.7269747730027,0.215876064824882
2,1934,18.6276724994584,0.0874010379145025,27.7705692459316,0.213638298308897
2,1935,18.635059051477,0.083763193890993,27.829736847618,0.221421330499796
2,1936,18.6392570086979,0.0867939514933555,27.9159380267808,0.225404725797952
2,1937,18.6464118749332,0.0842825034154557,27.9659547366174,0.222571466939446
2,1938,18.6556604272587,0.0841467336998216,28.00044279757,0.219360023962375
2,1939,18.6719335593666,0.0842472727951397,28.0641598909044,0.219335506025701
2,1940,18.6746111294598,0.0853469327677699,28.1551526641926,0.215949944491847
2,1941,18.6805811848677,0.08785499642031,28.2879807795388,0.216097755857752
2,1942,18.6916950356367,0.0877956056905962,28.4202229727956,0.221917686924368
2,1943,18.702662165363,0.0863932663140907,28.5345523564439,0.221416362776392
2,1944,18.718174140547,0.086501816529426,28.5952924850146,0.225328164269203
2,1945,18.7328780371057,0.0840121409965666,28.5856307307776,0.223074418529768
2,1946,18.7442368718968,0.0861101440773957,28.5385282014756,0.221292541682822
2,1947,18.756267288236,0.0875433932641895,28.5186520887855,0.216933387234798
2,1948,18.7810522520445,0.0858828429639068,28.5446706726425,0.220247434576498
2,1949,18.8038694040348,0.0889706835830874,28.5335808257177,0.215308519511464
2,1950,18.8206249650119,0.0865278713845909,28.5724871414115,0.212784297815287
2,1951,18.8316589659534,0.0855038450587819,28.6350634103423,0.214743198360214
2,1952,18.8480656624251,0.0877503574954719,28.6689841140432,0.213396980348688
2,1953,18.867573189899,0.0855126586223371,28.7245342041368,0.210684118612748
2,1954,18.8826244874616,0.0867556900827549,28.7302314897251,0.218467616883935
2,1955,18.9009153905875,0.0875585501629063,28.764031425149,0.215127779997211
2,1956,18.914417501731,0.0853394818072454,28.7996495770344,0.213036545191711
2,1957,18.9338824900269,0.0888750908528634,28.8296866575366,0.219021966658784
